evaluate,wall_time,step,measure/reconstruction/error,measure/activation/mean,measure/activation/std,measure/parameters/W/mean,measure/parameters/b_h/mean,measure/parameters/b_v/mean,measure/reconstruction_1/hamming,details/measure/top-1/evaluate-0/train,details/measure/top-1/evaluate-0/validation,details/measure/top-1/evaluate-1/train,details/measure/top-1/evaluate-1/validation,details/measure/top-1/evaluate-2/train,details/measure/top-1/evaluate-2/validation,details/measure/top-1/evaluate-3/train,details/measure/top-1/evaluate-3/validation,details/measure/top-1/evaluate-4/train,details/measure/top-1/evaluate-4/validation,details/measure/top-1/evaluate-5/train,details/measure/top-1/evaluate-5/validation,measure/evaluate/top-1/train,measure/evaluate/top-1/validation,details/measure/top-5/evaluate-0/train,details/measure/top-5/evaluate-0/validation,details/measure/top-5/evaluate-1/train,details/measure/top-5/evaluate-1/validation,details/measure/top-5/evaluate-2/train,details/measure/top-5/evaluate-2/validation,details/measure/top-5/evaluate-3/train,details/measure/top-5/evaluate-3/validation,details/measure/top-5/evaluate-4/train,details/measure/top-5/evaluate-4/validation,details/measure/top-5/evaluate-5/train,details/measure/top-5/evaluate-5/validation,measure/evaluate/top-5/train,measure/evaluate/top-5/validation,measure/evaluate/Free/mean_free_energy_train,measure/evaluate/Free/mean_free_energy_validation,measure/evaluate/Free/ratio_mean_free_energy,measure/evaluate/Free/mean_free_energy_gap,measure/evaluate/Free/mean_free_energy_noisy,measure/evaluate/reconstruction/RMSE_train,measure/evaluate/reconstruction/RMSE_validation,kfold,kfold-intern,batch_size,class,visible_size,hidden_size,regularization,learning_rate,sampling_method,momentum,path
81,1553239201.552258,8101,0.11308199912309647,5.989583492279053,4.1503520011901855,-0.008181706070899963,-0.03705985099077225,-0.3523975610733032,3.0237269401550293,0.38946759700775146,0.4272517263889313,0.14293982088565826,0.12702079117298126,0.1666666716337204,0.16628175973892212,0.2569444477558136,0.28637412190437317,0.40740740299224854,0.3810623586177826,0.5086805820465088,0.5150115489959717,0.3120177388191223,0.3171670436859131,0.5943287014961243,0.5981523990631104,0.37442129850387573,0.3279445767402649,0.3715277910232544,0.35103926062583923,0.45196759700775146,0.47575056552886963,0.5949074029922485,0.5658198595046997,0.7112268805503845,0.6951501369476318,0.5163965821266174,0.5023094415664673,-350.7146301269531,-349.9732971191406,0.9978862404823303,22.93792724609375,-327.0353698730469,0.07788048684597015,0.07763750106096268,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
82,1553239272.5253124,8201,0.11295070499181747,5.998842716217041,4.128469467163086,-0.008186870254576206,-0.036916617304086685,-0.3511061668395996,3.0028934478759766,0.39120370149612427,0.4272517263889313,0.14351852238178253,0.1339491903781891,0.171875,0.16397228837013245,0.2552083432674408,0.2748267948627472,0.3975694477558136,0.37644341588020325,0.5081018805503845,0.505773663520813,0.3112461566925049,0.31370285153388977,0.5896990895271301,0.5958429574966431,0.37268519401550293,0.33256351947784424,0.3680555522441864,0.34180137515068054,0.4461805522441864,0.4780600368976593,0.5925925970077515,0.556581974029541,0.7071759104728699,0.6905311942100525,0.5127314925193787,0.49923017621040344,-350.8932189941406,-350.1542053222656,0.9978939294815063,22.94989013671875,-327.2043151855469,0.07782276719808578,0.07756739109754562,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
83,1553239343.5072896,8301,0.11231394112110138,5.9490742683410645,4.366617679595947,-0.008198576048016548,-0.038164980709552765,-0.3502197265625,3.008680582046509,0.39293980598449707,0.4272517263889313,0.16261574625968933,0.13856813311576843,0.16898147761821747,0.16397228837013245,0.25578704476356506,0.2817552089691162,0.39641204476356506,0.3810623586177826,0.5086805820465088,0.5127021074295044,0.3142361044883728,0.31755197048187256,0.5902777910232544,0.5912240147590637,0.37731480598449707,0.33949190378189087,0.3715277910232544,0.3556582033634186,0.453125,0.47575056552886963,0.5966435074806213,0.5588914752006531,0.7112268805503845,0.6905311942100525,0.516685962677002,0.5019245743751526,-350.64923095703125,-349.903564453125,0.9978734850883484,23.024444580078125,-326.8791198730469,0.07777188718318939,0.0775221660733223,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
84,1553239414.552527,8401,0.11228825151920319,5.942708492279053,4.138497829437256,-0.008214620873332024,-0.036474015563726425,-0.3496837913990021,3.006944417953491,0.39351850748062134,0.4272517263889313,0.16261574625968933,0.13856813311576843,0.1701388955116272,0.16628175973892212,0.2569444477558136,0.28868359327316284,0.40567129850387573,0.38568130135536194,0.5092592835426331,0.505773663520813,0.3163580298423767,0.3187066912651062,0.5925925970077515,0.5958429574966431,0.3767361044883728,0.33949190378189087,0.37094905972480774,0.35103926062583923,0.45196759700775146,0.48267897963523865,0.5995370149612427,0.5658198595046997,0.7112268805503845,0.6905311942100525,0.5171682238578796,0.5042340159416199,-351.20123291015625,-350.4495849609375,0.99785977602005,23.123077392578125,-327.3265075683594,0.07771744579076767,0.07747229933738708,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
85,1553239486.0278563,8501,0.11251560598611832,5.97743034362793,4.399374008178711,-0.008244164288043976,-0.033853914588689804,-0.34997501969337463,2.9826388359069824,0.39351850748062134,0.4272517263889313,0.16261574625968933,0.13625866174697876,0.17129629850387573,0.16628175973892212,0.2552083432674408,0.2748267948627472,0.39293980598449707,0.3741339445114136,0.5109953880310059,0.5034642219543457,0.31442901492118835,0.31370285153388977,0.5891203880310059,0.5935335159301758,0.3767361044883728,0.3348729908466339,0.37268519401550293,0.35796767473220825,0.45023149251937866,0.4780600368976593,0.5920138955116272,0.5496535897254944,0.7083333134651184,0.6905311942100525,0.5148534178733826,0.5007697939872742,-351.9278869628906,-351.1732177734375,0.9978556036949158,23.111480712890625,-328.0617370605469,0.07764746248722076,0.07739975303411484,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
86,1553239558.6390674,8601,0.11278271675109863,6.035879611968994,4.365610122680664,-0.008291254751384258,-0.03245338425040245,-0.35147252678871155,3.015625,0.39525464177131653,0.42263278365135193,0.16087962687015533,0.13163971900939941,0.16898147761821747,0.17090068757534027,0.25925925374031067,0.27944573760032654,0.39872685074806213,0.38337182998657227,0.5092592835426331,0.505773663520813,0.31539350748062134,0.31562739610671997,0.5885416865348816,0.5796766877174377,0.37731480598449707,0.3348729908466339,0.3767361044883728,0.3533487319946289,0.453125,0.4849884510040283,0.5972222089767456,0.5473440885543823,0.7071759104728699,0.6905311942100525,0.516685962677002,0.4984603524208069,-352.2441101074219,-351.4863586425781,0.9978488087654114,23.140533447265625,-328.3458251953125,0.07759980857372284,0.07735852897167206,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
87,1553239630.7866304,8701,0.11221848428249359,5.946759223937988,4.289988994598389,-0.008303623646497726,-0.028756625950336456,-0.35068342089653015,3.0063657760620117,0.39814814925193787,0.42263278365135193,0.1579861044883728,0.13625866174697876,0.171875,0.16628175973892212,0.25983795523643494,0.27944573760032654,0.3975694477558136,0.3787528872489929,0.5109953880310059,0.5127021074295044,0.3160686790943146,0.31601232290267944,0.5925925970077515,0.5842956304550171,0.3784722089767456,0.34180137515068054,0.37384259700775146,0.3533487319946289,0.45254629850387573,0.4780600368976593,0.5966435074806213,0.556581974029541,0.7106481194496155,0.6951501369476318,0.5174575448036194,0.5015396475791931,-353.2443542480469,-352.4805908203125,0.9978378415107727,23.310821533203125,-329.1697692871094,0.07751093059778214,0.07725834101438522,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
88,1553239702.0891116,8801,0.11231394112110138,5.9884257316589355,4.321623802185059,-0.008303835056722164,-0.02938714809715748,-0.34914326667785645,3.0115740299224854,0.40162035822868347,0.42032331228256226,0.15682870149612427,0.14318706095218658,0.1736111044883728,0.16628175973892212,0.25752314925193787,0.2840646505355835,0.39525464177131653,0.3810623586177826,0.5075231194496155,0.5103926062583923,0.31539350748062134,0.31755197048187256,0.5902777910232544,0.5935335159301758,0.3784722089767456,0.34180137515068054,0.3715277910232544,0.3556582033634186,0.453125,0.4849884510040283,0.5925925970077515,0.5519630312919617,0.7060185074806213,0.6859122514724731,0.5153356194496155,0.5023094415664673,-353.1647033691406,-352.3899841308594,0.9978063702583313,23.241546630859375,-329.1484375,0.07745721191167831,0.07722156494855881,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
89,1553239773.2599907,8901,0.11177685111761093,5.938657283782959,4.522860050201416,-0.008330903947353363,-0.02789418026804924,-0.3493548035621643,3.0353009700775146,0.40162035822868347,0.42032331228256226,0.16608797013759613,0.1408776044845581,0.17592592537403107,0.1685912311077118,0.2569444477558136,0.2840646505355835,0.40162035822868347,0.38568130135536194,0.5092592835426331,0.5103926062583923,0.3185763955116272,0.3183217942714691,0.5925925970077515,0.5958429574966431,0.38136574625968933,0.3371824622154236,0.375,0.3556582033634186,0.45196759700775146,0.4849884510040283,0.6001157164573669,0.5519630312919617,0.7060185074806213,0.6859122514724731,0.5178433656692505,0.5019245743751526,-353.55267333984375,-352.76708984375,0.997778058052063,23.2774658203125,-329.4896240234375,0.07739537954330444,0.07716485112905502,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
90,1553239844.5309567,9001,0.11225888133049011,6.0271992683410645,4.490579605102539,-0.00834386795759201,-0.025032857432961464,-0.348678857088089,2.9982638359069824,0.39988425374031067,0.4249422550201416,0.16030092537403107,0.13163971900939941,0.17129629850387573,0.16628175973892212,0.2534722089767456,0.27944573760032654,0.38946759700775146,0.37644341588020325,0.5133101940155029,0.517320990562439,0.3146219253540039,0.31601232290267944,0.5931712985038757,0.5958429574966431,0.38252314925193787,0.33949190378189087,0.38252314925193787,0.35103926062583923,0.45601850748062134,0.47575056552886963,0.5914351940155029,0.5404157042503357,0.7060185074806213,0.6951501369476318,0.5186149477958679,0.4996151030063629,-354.4117431640625,-353.6226501464844,0.9977735280990601,23.348907470703125,-330.27374267578125,0.07731007784605026,0.0770801305770874,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
91,1553239917.5163293,9101,0.11174734681844711,5.928240776062012,4.509897232055664,-0.008362176828086376,-0.02283012494444847,-0.34837985038757324,2.987847328186035,0.40162035822868347,0.41801387071609497,0.1545138955116272,0.13625866174697876,0.17418982088565826,0.1685912311077118,0.25925925374031067,0.2840646505355835,0.39120370149612427,0.3787528872489929,0.5109953880310059,0.5127021074295044,0.31529706716537476,0.31639721989631653,0.5983796119689941,0.5889145731925964,0.38136574625968933,0.3348729908466339,0.3715277910232544,0.35796767473220825,0.45428240299224854,0.480369508266449,0.5925925970077515,0.545034646987915,0.7037037014961243,0.6812933087348938,0.5169752836227417,0.4980754554271698,-354.97344970703125,-354.174072265625,0.997748076915741,23.41070556640625,-330.76336669921875,0.07725028693675995,0.07703126966953278,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
92,1553239988.5413845,9201,0.11194635182619095,6.002315044403076,4.629624366760254,-0.008367486298084259,-0.021897584199905396,-0.3471958637237549,3.0185184478759766,0.40567129850387573,0.42032331228256226,0.1545138955116272,0.13625866174697876,0.17766202986240387,0.1685912311077118,0.26157405972480774,0.2817552089691162,0.3958333432674408,0.3810623586177826,0.5167824029922485,0.508083164691925,0.3186728358268738,0.31601232290267944,0.5891203880310059,0.5889145731925964,0.38136574625968933,0.33949190378189087,0.3854166567325592,0.35796767473220825,0.45543980598449707,0.48267897963523865,0.6006944179534912,0.5473440885543823,0.7065972089767456,0.6859122514724731,0.5197723507881165,0.5003849267959595,-355.21197509765625,-354.4062194824219,0.997731626033783,23.43804931640625,-330.9681701660156,0.07718433439731598,0.07697747647762299,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
93,1553240059.668277,9301,0.11227356642484665,6.017940044403076,4.415765762329102,-0.008445759303867817,-0.01674908585846424,-0.35079073905944824,2.9907407760620117,0.40509259700775146,0.41801387071609497,0.1684027761220932,0.1408776044845581,0.18113425374031067,0.17090068757534027,0.26446759700775146,0.29561200737953186,0.39641204476356506,0.3810623586177826,0.5057870149612427,0.5103926062583923,0.3202160596847534,0.31947651505470276,0.5954861044883728,0.5889145731925964,0.3836805522441864,0.34180137515068054,0.37962964177131653,0.3718244731426239,0.45717594027519226,0.480369508266449,0.5995370149612427,0.556581974029541,0.7106481194496155,0.6882216930389404,0.5210262537002563,0.5046189427375793,-356.45745849609375,-355.6453552246094,0.9977217316627502,23.5098876953125,-332.1354675292969,0.077125683426857,0.07692469656467438,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
94,1553240130.62818,9401,0.11214867234230042,6.001736164093018,4.461223602294922,-0.008492833003401756,-0.013408572413027287,-0.35238412022590637,3.0017361640930176,0.40856480598449707,0.4157043993473053,0.1631944477558136,0.12933024764060974,0.17418982088565826,0.1685912311077118,0.26793980598449707,0.29561200737953186,0.4010416567325592,0.3810623586177826,0.5185185074806213,0.5150115489959717,0.32224151492118835,0.31755197048187256,0.5949074029922485,0.5958429574966431,0.38483795523643494,0.35103926062583923,0.3784722089767456,0.3533487319946289,0.45428240299224854,0.48960739374160767,0.6030092835426331,0.556581974029541,0.7141203880310059,0.6951501369476318,0.5216049551963806,0.5069283843040466,-357.3597717285156,-356.5616760253906,0.9977666735649109,23.607421875,-332.9542541503906,0.07706187665462494,0.07685927301645279,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
95,1553240200.084253,9501,0.11209721118211746,6.006365776062012,4.183408260345459,-0.008514023385941982,-0.010764416307210922,-0.35233569145202637,2.9947917461395264,0.40682870149612427,0.41801387071609497,0.16261574625968933,0.12240184843540192,0.17245370149612427,0.1685912311077118,0.2638888955116272,0.28868359327316284,0.39120370149612427,0.3810623586177826,0.5231481194496155,0.5150115489959717,0.32002314925193787,0.31562739610671997,0.5914351940155029,0.5935335159301758,0.390625,0.35103926062583923,0.38657405972480774,0.3625866174697876,0.46064814925193787,0.487297922372818,0.5983796119689941,0.5404157042503357,0.7135416865348816,0.6928406357765198,0.5235339403152466,0.5046189427375793,-358.009033203125,-357.1957702636719,0.9977283477783203,23.6336669921875,-333.5621032714844,0.07699063420295715,0.07679380476474762,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
96,1553240272.5614557,9601,0.11169569194316864,5.902777671813965,4.28568696975708,-0.0085306940600276,-0.009989392012357712,-0.35202208161354065,3.0017361640930176,0.40740740299224854,0.42032331228256226,0.1649305522441864,0.1339491903781891,0.1788194477558136,0.1685912311077118,0.26620370149612427,0.28868359327316284,0.38831019401550293,0.37644341588020325,0.5121527910232544,0.5103926062583923,0.31963735818862915,0.31639721989631653,0.5931712985038757,0.5958429574966431,0.390625,0.34872978925704956,0.38773149251937866,0.3602771461009979,0.46064814925193787,0.4849884510040283,0.5931712985038757,0.5519630312919617,0.7048611044883728,0.6812933087348938,0.5217013955116272,0.5038490891456604,-358.29449462890625,-357.4665222167969,0.9976891279220581,23.591522216796875,-333.875,0.07691558450460434,0.07673439383506775,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553233398.0850723/events.out.tfevents.1553233401.paulo-notebook
0,1553240284.266358,1,0.13070940971374512,6.101273059844971,6.177826881408691,-1.8885761164710857e-05,-7.169834861997515e-05,0.009271305054426193,4.590277671813965,0.2951388955116272,0.3625866174697876,0.032407406717538834,0.027713626623153687,0.002314814832061529,0.0,0.0069444444961845875,0.006928406655788422,0.32175925374031067,0.32332563400268555,0.4878472089767456,0.49884527921676636,0.19106867909431458,0.2032332569360733,0.49594905972480774,0.5150115489959717,0.16956017911434174,0.15704387426376343,0.04456018656492233,0.03002309426665306,0.1996527761220932,0.21709007024765015,0.45601850748062134,0.42032331228256226,0.5416666865348816,0.5588914752006531,0.31790122389793396,0.31639721989631653,-347.5589599609375,-347.5785827636719,1.000056505203247,0.9674072265625,-346.6111755371094,0.09188132733106613,0.09187658131122589,0,0,64,RBMCF,702,500,NoRegularization-0.0,Adam-0.0001-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=64/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=Adam-0.0001-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1553240274.3316448/events.out.tfevents.1553240278.paulo-notebook
