evaluate,wall_time,step,measure/reconstruction/hamming,details/measure/top-1/evaluate-0/train,details/measure/top-1/evaluate-0/validation,details/measure/top-1/evaluate-1/train,details/measure/top-1/evaluate-1/validation,details/measure/top-1/evaluate-2/train,details/measure/top-1/evaluate-2/validation,details/measure/top-1/evaluate-3/train,details/measure/top-1/evaluate-3/validation,details/measure/top-1/evaluate-4/train,details/measure/top-1/evaluate-4/validation,details/measure/top-1/evaluate-5/train,details/measure/top-1/evaluate-5/validation,measure/evaluate/top-1/train,measure/evaluate/top-1/validation,details/measure/top-5/evaluate-0/train,details/measure/top-5/evaluate-0/validation,details/measure/top-5/evaluate-1/train,details/measure/top-5/evaluate-1/validation,details/measure/top-5/evaluate-2/train,details/measure/top-5/evaluate-2/validation,details/measure/top-5/evaluate-3/train,details/measure/top-5/evaluate-3/validation,details/measure/top-5/evaluate-4/train,details/measure/top-5/evaluate-4/validation,details/measure/top-5/evaluate-5/train,details/measure/top-5/evaluate-5/validation,measure/evaluate/top-5/train,measure/evaluate/top-5/validation,measure/evaluate/Free/mean_free_energy_train,measure/evaluate/Free/mean_free_energy_validation,measure/evaluate/Free/ratio_mean_free_energy,measure/evaluate/Free/mean_free_energy_gap,measure/evaluate/Free/mean_free_energy_noisy,measure/evaluate/reconstruction/RMSE_train,measure/evaluate/reconstruction/RMSE_validation,kfold,kfold-intern,batch_size,class,visible_size,hidden_size,regularization,learning_rate,sampling_method,momentum,path
31,1557083933.3847737,32,2.9840810298919678,0.41316932439804077,0.424855500459671,0.19826339185237885,0.19364161789417267,0.21418234705924988,0.2225433588027954,0.29739508032798767,0.263005793094635,0.40955138206481934,0.34971097111701965,0.5528219938278198,0.5086705088615417,0.3475639224052429,0.32707127928733826,0.6150506734848022,0.5751445293426514,0.4536902904510498,0.3786127269268036,0.4536902904510498,0.3815028965473175,0.513024628162384,0.4393063485622406,0.6374819278717041,0.5664739608764648,0.756150484085083,0.676300585269928,0.5715147256851196,0.5028901696205139,1.5945019721984863,2.930112361907959,1.837634801864624,20.973512649536133,23.90362548828125,0.07556421309709549,0.07551386952400208,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
32,1557083944.6024153,33,3.003618001937866,0.4153400957584381,0.4046242833137512,0.20549927651882172,0.18786127865314484,0.20767004787921906,0.20809248089790344,0.28654125332832336,0.23699422180652618,0.4356005787849426,0.3757225573062897,0.5759768486022949,0.5202311873435974,0.35443800687789917,0.32225432991981506,0.6215629577636719,0.5664739608764648,0.4413892924785614,0.37283235788345337,0.45441389083862305,0.3843930661678314,0.5159189701080322,0.42774567008018494,0.6519536972045898,0.5751445293426514,0.7764109969139099,0.7196531891822815,0.5769416093826294,0.5077071189880371,1.8189280033111572,3.1899349689483643,1.7537444829940796,21.031160354614258,24.22109603881836,0.07549784332513809,0.07551202178001404,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
33,1557083955.913929,34,2.9884226322174072,0.4138928949832916,0.3988439440727234,0.18089725077152252,0.17052023112773895,0.21345876157283783,0.20520231127738953,0.29522430896759033,0.2398843914270401,0.4196816086769104,0.3612716794013977,0.5810419917106628,0.5491329431533813,0.35069945454597473,0.3208092451095581,0.6172214150428772,0.5693641901016235,0.4457308351993561,0.3757225573062897,0.4602026045322418,0.3815028965473175,0.528219997882843,0.4421965181827545,0.6483357548713684,0.5491329431533813,0.771345853805542,0.7398843765258789,0.5785093903541565,0.5096338987350464,0.8394801020622253,2.3451781272888184,2.793607711791992,21.594755172729492,23.93993377685547,0.07522805780172348,0.0752846896648407,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
34,1557083967.5521321,35,2.9717800617218018,0.40665701031684875,0.39306357502937317,0.1881331354379654,0.1820809245109558,0.20911721885204315,0.22832369804382324,0.293053537607193,0.2572254240512848,0.4102749526500702,0.3150289058685303,0.5651230216026306,0.5086705088615417,0.3453931510448456,0.31406551599502563,0.6099855303764343,0.5780346989631653,0.4580318331718445,0.36994218826293945,0.47612157464027405,0.4046242833137512,0.5267727971076965,0.4450867176055908,0.6324167847633362,0.5404624342918396,0.7778581976890564,0.7196531891822815,0.5801977515220642,0.5096338987350464,0.3659924268722534,1.8314186334609985,5.003979682922363,21.53030014038086,23.361719131469727,0.07505617290735245,0.07518082112073898,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
35,1557083979.377328,36,2.9442837238311768,0.39869752526283264,0.3988439440727234,0.1960926204919815,0.17630058526992798,0.21201157569885254,0.2023121416568756,0.3096960783004761,0.25144508481025696,0.4261939227581024,0.3410404622554779,0.5875542759895325,0.52601158618927,0.3550409972667694,0.3159922957420349,0.6287988424301147,0.5924855470657349,0.4594790041446686,0.3815028965473175,0.48046308755874634,0.3815028965473175,0.5340086817741394,0.4421965181827545,0.6519536972045898,0.560693621635437,0.7720694541931152,0.6994219422340393,0.5877954363822937,0.5096338987350464,-0.008816112764179707,1.577646255493164,-178.95033264160156,22.14213752746582,23.719783782958984,0.07487788051366806,0.07506968826055527,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
36,1557083989.5694723,37,2.975398063659668,0.422575980424881,0.40751445293426514,0.20260491967201233,0.17341040074825287,0.21418234705924988,0.21676300466060638,0.293053537607193,0.23699422180652618,0.407380610704422,0.32658958435058594,0.5615050792694092,0.5028901696205139,0.3502170741558075,0.3106936514377594,0.6287988424301147,0.589595377445221,0.4703328609466553,0.3959537446498871,0.46671491861343384,0.3612716794013977,0.5354558825492859,0.43063583970069885,0.6403762698173523,0.49421966075897217,0.7727930545806885,0.6849710941314697,0.5857452750205994,0.4927745759487152,0.25118598341941833,1.820402979850769,7.247231483459473,21.407485961914062,23.227888107299805,0.0747930184006691,0.07509233057498932,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
37,1557083999.0986998,38,2.94500732421875,0.42981186509132385,0.4046242833137512,0.19319826364517212,0.161849707365036,0.2235890030860901,0.22832369804382324,0.293053537607193,0.24277456104755402,0.4102749526500702,0.32947975397109985,0.5781475901603699,0.5173410177230835,0.3546791970729828,0.31406551599502563,0.6251809000968933,0.6069363951683044,0.4688856601715088,0.39017340540885925,0.46816208958625793,0.3843930661678314,0.5318379402160645,0.41040462255477905,0.6345875263214111,0.5202311873435974,0.7698987126350403,0.6734104156494141,0.5830921530723572,0.4975915253162384,-0.40174758434295654,1.3169224262237549,-3.277984619140625,21.889753341674805,23.206676483154297,0.07455095648765564,0.07494540512561798,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
38,1557084008.48454,39,2.9703328609466553,0.4334298074245453,0.4219653308391571,0.20549927651882172,0.19364161789417267,0.22503617405891418,0.19364161789417267,0.2945007383823395,0.23699422180652618,0.41099855303764343,0.323699414730072,0.5752532482147217,0.5115606784820557,0.35745295882225037,0.3135838210582733,0.6353111267089844,0.5751445293426514,0.4739508032798767,0.37283235788345337,0.4811866879463196,0.3757225573062897,0.5347322821617126,0.4566473960876465,0.6316931843757629,0.52601158618927,0.7756873965263367,0.7052023410797119,0.588760256767273,0.5019267797470093,-0.5365723371505737,1.1814165115356445,-2.201784133911133,21.832874298095703,23.01428985595703,0.07442676275968552,0.07486050575971603,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
39,1557084019.2552805,40,2.9276411533355713,0.42329955101013184,0.4017341136932373,0.21345876157283783,0.1994219720363617,0.21562951803207397,0.21387283504009247,0.3096960783004761,0.24566474556922913,0.4254703223705292,0.3439306318759918,0.5752532482147217,0.5,0.36046791076660156,0.31743738055229187,0.6353111267089844,0.5664739608764648,0.4753979742527008,0.3988439440727234,0.49493488669395447,0.3786127269268036,0.5376266241073608,0.4190751314163208,0.6613603234291077,0.5520231127738953,0.7850940823554993,0.6878612637519836,0.5982875227928162,0.5004817247390747,-1.2475563287734985,0.49942681193351746,-0.4003240466117859,22.463672637939453,22.963098526000977,0.07418360561132431,0.07460063695907593,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
40,1557084030.5110748,41,2.935600519180298,0.42040520906448364,0.4017341136932373,0.21345876157283783,0.19364161789417267,0.22865413129329681,0.20520231127738953,0.29522430896759033,0.2398843914270401,0.41751086711883545,0.32658958435058594,0.5730825066566467,0.5086705088615417,0.3580559492111206,0.3126204311847687,0.6389290690422058,0.5664739608764648,0.48697540163993835,0.4046242833137512,0.4956584572792053,0.3959537446498871,0.5470333099365234,0.4219653308391571,0.6360347270965576,0.5433526039123535,0.7836468815803528,0.7052023410797119,0.5980463027954102,0.5062620639801025,-1.0851575136184692,0.7390180826187134,-0.6810237765312195,22.22811508178711,22.967132568359375,0.07399103790521622,0.07461684942245483,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
41,1557084042.1149497,42,3.0101301670074463,0.422575980424881,0.4017341136932373,0.20405210554599762,0.1791907548904419,0.22431258857250214,0.20520231127738953,0.30173662304878235,0.24566474556922913,0.42836469411849976,0.34971097111701965,0.5832127332687378,0.49132949113845825,0.36070913076400757,0.31213873624801636,0.6382055282592773,0.5809248685836792,0.4862518012523651,0.3843930661678314,0.49131694436073303,0.3786127269268036,0.5492040514945984,0.4393063485622406,0.6751085519790649,0.5520231127738953,0.7858176827430725,0.7023121118545532,0.6043174266815186,0.5062620639801025,-1.278589129447937,0.6543484926223755,-0.5117738842964172,22.456562042236328,23.110910415649414,0.07386613637208939,0.07453595846891403,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
42,1557084053.7673872,43,3.0050652027130127,0.4334298074245453,0.4161849617958069,0.20477569103240967,0.1994219720363617,0.22503617405891418,0.22543352842330933,0.3075253367424011,0.25144508481025696,0.42185238003730774,0.32947975397109985,0.5846599340438843,0.4826589524745941,0.3628798723220825,0.31743738055229187,0.6534008979797363,0.5635837912559509,0.5,0.3815028965473175,0.48842257261276245,0.3843930661678314,0.5441389083862305,0.4450867176055908,0.6454414129257202,0.5144508481025696,0.7872648239135742,0.6820809245109558,0.6031114459037781,0.4951830506324768,-1.65907883644104,0.3888024687767029,-0.23434840142726898,22.413820266723633,22.802621841430664,0.07371162623167038,0.07451020926237106,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
43,1557084065.0219188,44,2.9377713203430176,0.43632417917251587,0.4046242833137512,0.2235890030860901,0.22543352842330933,0.25542691349983215,0.22543352842330933,0.308248907327652,0.2601155936717987,0.4479016065597534,0.36994218826293945,0.5730825066566467,0.4797687828540802,0.37409549951553345,0.3275529742240906,0.6541244387626648,0.5578034520149231,0.48842257261276245,0.4017341136932373,0.5101302266120911,0.39017340540885925,0.555716335773468,0.424855500459671,0.6772792935371399,0.5491329431533813,0.7778581976890564,0.676300585269928,0.6105884909629822,0.5,-1.63499116897583,0.38556763529777527,-0.23582245409488678,22.622722625732422,23.008289337158203,0.07334878295660019,0.07420279085636139,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
44,1557084075.0379465,45,2.975398063659668,0.4261939227581024,0.39306357502937317,0.23516643047332764,0.18786127865314484,0.2510853707790375,0.22832369804382324,0.3089725077152252,0.23121386766433716,0.44500723481178284,0.3439306318759918,0.5846599340438843,0.5115606784820557,0.3751809000968933,0.3159922957420349,0.6505064964294434,0.5635837912559509,0.48842257261276245,0.38728323578834534,0.5296671390533447,0.38728323578834534,0.5549927353858948,0.4017341136932373,0.6751085519790649,0.5578034520149231,0.7959479093551636,0.7052023410797119,0.6157742142677307,0.5004817247390747,-2.1953632831573486,-0.11426659673452377,0.05204905942082405,22.808931350708008,22.694664001464844,0.07302264869213104,0.07409239560365677,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
45,1557084084.2379422,46,2.9276411533355713,0.41461649537086487,0.36705201864242554,0.23878437280654907,0.21098266541957855,0.2503618001937866,0.21098266541957855,0.3096960783004761,0.25144508481025696,0.44211289286613464,0.32658958435058594,0.5933429598808289,0.5202311873435974,0.3748190999031067,0.31454721093177795,0.6526772975921631,0.5635837912559509,0.5079594850540161,0.3843930661678314,0.5289435386657715,0.3757225573062897,0.568740963935852,0.424855500459671,0.6685962080955505,0.5375722646713257,0.8024601936340332,0.6965317726135254,0.6215629577636719,0.4971098303794861,-2.773143768310547,-0.5620293021202087,0.20266865193843842,22.842784881591797,22.2807559967041,0.07248976081609726,0.0737680122256279,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
46,1557084094.028369,47,2.9594790935516357,0.42691752314567566,0.3959537446498871,0.23516643047332764,0.19075144827365875,0.262662798166275,0.2196531742811203,0.32054993510246277,0.25144508481025696,0.4348769783973694,0.323699414730072,0.6034732460975647,0.5028901696205139,0.38060781359672546,0.31406551599502563,0.6562952399253845,0.5520231127738953,0.502170741558075,0.3815028965473175,0.5376266241073608,0.37283235788345337,0.5810419917106628,0.42774567008018494,0.6628075242042542,0.5144508481025696,0.80173659324646,0.6849710941314697,0.6236131191253662,0.48892101645469666,-3.3203694820404053,-0.9672101140022278,0.2912959158420563,22.556472778320312,21.589262008666992,0.07177036255598068,0.07329946756362915,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
47,1557084104.3707695,48,2.893632411956787,0.4384949207305908,0.39017340540885925,0.24167872965335846,0.1820809245109558,0.23950795829296112,0.2196531742811203,0.329956591129303,0.24566474556922913,0.4616497755050659,0.3410404622554779,0.6114327311515808,0.5057803392410278,0.3871201276779175,0.31406551599502563,0.6729377508163452,0.560693621635437,0.5246020555496216,0.39017340540885925,0.52532559633255,0.37283235788345337,0.5875542759895325,0.4393063485622406,0.6997105479240417,0.5462427735328674,0.8104196786880493,0.6907514333724976,0.6367583274841309,0.5,-2.98380446434021,-0.5600137710571289,0.18768447637557983,23.18292236328125,22.622909545898438,0.07149582356214523,0.07321449369192123,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
48,1557084114.3969636,49,2.8986976146698,0.41751086711883545,0.37283235788345337,0.24963819980621338,0.21387283504009247,0.26772794127464294,0.2196531742811203,0.33574530482292175,0.24855491518974304,0.47322720289230347,0.34682080149650574,0.6172214150428772,0.5202311873435974,0.3935118317604065,0.3203275501728058,0.6751085519790649,0.560693621635437,0.5340086817741394,0.3843930661678314,0.5419681668281555,0.4017341136932373,0.6005788445472717,0.44797688722610474,0.713458776473999,0.5491329431533813,0.8125904202461243,0.7023121118545532,0.6462855935096741,0.5077071189880371,-3.7757205963134766,-1.2411713600158691,0.32872435450553894,23.712072372436523,22.470901489257812,0.07065563648939133,0.07254967093467712,0,0,10,RBMCF,702,1000,NoRegularization-0.0,Adam-0.05-0.9-0.999-1e-08,CD-1,0,kfold=0/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=1000/regularization=NoRegularization-0.0/learning_rate=Adam-0.05-0.9-0.999-1e-08/sampling_method=CD-1/momentum=0/1557083602.5281641/events.out.tfevents.1557083609.paulo-notebook
