id,name,plugin1,plugin2,plugin3,plugin4,plugin5,plugin6
7555,BostonDR**,6.0,8.0,48.0,16.0,0.0,55.0
7558,Dire*Strat,2.0,54.0,43.0,55.0,55.0,55.0
7567,DRIVE*****,6.0,2.0,8.0,49.0,0.0,54.0
7568,crunch****,6.0,2.0,57.0,0.0,24.0,55.0
7577,Metal*1*RE,6.0,51.0,27.0,55.0,55.0,55.0
7583,HiGain*LD,32.0,8.0,50.0,6.0,0.0,0.0
7585,Heavy*Tone,7.0,34.0,8.0,51.0,6.0,55.0
7599,BeachBBVI#,6.0,11.0,26.0,53.0,3.0,25.0
7600,TicTacBVI1,11.0,45.0,3.0,6.0,25.0,55.0
7601,JeTaimeVI#,11.0,45.0,3.0,6.0,55.0,55.0
7628,H_Glam_NG*,34.0,50.0,8.0,6.0,16.0,7.0
7638,ACOUST-SFT,41.0,15.0,8.0,3.0,23.0,29.0
7642,DP,6.0,3.0,57.0,20.0,55.0,55.0
7646,DISTORT-LD,34.0,48.0,6.0,8.0,23.0,55.0
7662,BasicTwin#,6.0,4.0,20.0,26.0,43.0,28.0
7663,Surf60's2#,6.0,2.0,26.0,20.0,11.0,53.0
7665,SerenadeSM,6.0,2.0,15.0,43.0,29.0,55.0
7672,335Crunsh1,6.0,4.0,33.0,20.0,47.0,29.0
7673,60sJazzRec,6.0,26.0,43.0,25.0,55.0,55.0
7675,ShafferSet,6.0,4.0,15.0,26.0,43.0,54.0
7694,May*Delay*,42.0,44.0,29.0,32.0,12.0,19.0
7695,HELLOWEEN,6.0,51.0,0.0,54.0,55.0,55.0
7702,Running***,2.0,12.0,19.0,47.0,55.0,55.0
7753,X*********,6.0,2.0,49.0,0.0,54.0,55.0
7760,Fab4*1966#,44.0,3.0,6.0,55.0,55.0,55.0
7769,3s*Company,4.0,10.0,53.0,26.0,55.0,55.0
7771,Supersoni3,6.0,36.0,22.0,49.0,28.0,8.0
7780,Variax1928,3.0,41.0,15.0,27.0,29.0,55.0
7781,VariaxAc12,3.0,41.0,15.0,29.0,55.0,55.0
7839,BrianDL***,6.0,9.0,44.0,0.0,34.0,55.0
7856,Limelight*,31.0,32.0,47.0,15.0,25.0,55.0
7860,MARK*IIC+*,6.0,34.0,46.0,8.0,22.0,23.0
7877,Rhythm****,51.0,6.0,27.0,55.0,55.0,55.0
7878,Lead******,51.0,6.0,54.0,55.0,55.0,55.0
7883,TBIB,2.0,57.0,25.0,55.0,55.0,55.0
7884,motleycrue,6.0,3.0,50.0,0.0,0.0,54.0
7887,Sudacu****,7.0,2.0,41.0,8.0,14.0,25.0
7910,idiot*****,34.0,4.0,7.0,57.0,8.0,55.0
