,kfold-test,column,is_test,evaluation,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
4,3,2,False,train,MLP-bag_of_words_gaussian_random_projection,40.46581411361694,0.9518754482269287,0.15855908393859863,0.008786678314208984,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.10366624525916561,0.12362637362637363,0.11323238973008558,0.009971476900655547,6,0.8406593406593407,0.8520859671302149,0.8463726538947778,0.005713313235437112,0.07951006450123911,0.10097635581057718,0.0897980566494933,0.010723910387543684,3,0.8591118859481467,0.8664263198288408,0.8627691028884937,0.003657216940347041,0.10366624525916561,0.12362637362637363,0.11323238973008558,0.009971476900655547,6,0.8406593406593407,0.8520859671302149,0.8463726538947778,0.005713313235437112,0.0884149846908547,0.11039555605556117,0.09894945207301818,0.010980829160721458,4,0.8414588485176749,0.8526165068902245,0.8470376777039497,0.005578829186274781
5,3,2,False,train,MLP-bag_of_words_gaussian_random_projection,38.774994015693665,1.8586546182632446,0.11864101886749268,0.028975605964660645,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.11504424778761062,0.13598901098901098,0.1250822909809085,0.0104633707063517,4,0.9615384615384616,0.9608091024020228,0.9611737819702422,0.00036467956821939485,0.09046956020282611,0.11837212916413321,0.10384221998151708,0.013939280186379903,1,0.9713957249566494,0.9732014602686015,0.9722985926126255,0.0009028676559760807,0.11504424778761062,0.13598901098901098,0.1250822909809085,0.0104633707063517,4,0.9615384615384616,0.9608091024020228,0.9611737819702422,0.00036467956821939485,0.09873988016086259,0.1221154379520822,0.1099429124663319,0.011677722220365113,1,0.9630749449160969,0.963933846108801,0.9635043955124489,0.0004294505963520212
0,3,3,False,train,MLP-bag_of_words_gaussian_random_projection,10.783800840377808,1.758737325668335,0.09833848476409912,0.02267467975616455,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.21473951715374842,0.23087431693989072,0.22251481237656354,0.008062109891110327,4,0.2527322404371585,0.21982210927573062,0.23627717485644456,0.016455065580713926,0.07483553202488412,0.07920139379503002,0.07693942327949031,0.0021814994810499177,6,0.09235860600814619,0.07260727876055154,0.08248294238434886,0.009875663623797326,0.21473951715374842,0.23087431693989072,0.22251481237656354,0.008062109891110327,4,0.2527322404371585,0.21982210927573062,0.23627717485644456,0.016455065580713926,0.10760960170331602,0.11734729898228617,0.11230215891740829,0.004865656009989677,6,0.1329123111889839,0.10839329840749977,0.12065280479824184,0.01225950639074206
1,3,3,False,train,MLP-bag_of_words_gaussian_random_projection,10.029707908630371,0.31572556495666504,0.06906270980834961,0.022060632705688477,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.22871664548919948,0.26229508196721313,0.24489795918367346,0.016778209116045006,1,0.2896174863387978,0.28081321473951715,0.2852153505391575,0.004402135799640328,0.11383542544795712,0.11447600627281616,0.11414411877501231,0.0003200803897540328,5,0.15608449018636528,0.1309207109571085,0.1435026005717369,0.012581889614628389,0.22871664548919948,0.26229508196721313,0.24489795918367346,0.016778209116045006,1,0.2896174863387978,0.28081321473951715,0.2852153505391575,0.004402135799640328,0.13300674328763254,0.1568076408659469,0.14447630025098085,0.011892645358279363,5,0.17782898881984105,0.1654894709510663,0.17165922988545368,0.0061697589343873704
2,3,3,False,train,MLP-bag_of_words_gaussian_random_projection,21.07500720024109,2.0673422813415527,0.13198518753051758,0.02428603172302246,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.22871664548919948,0.2390710382513661,0.2337063857801185,0.005173801560029381,2,0.39207650273224043,0.36594663278271916,0.3790115677574798,0.013064934974760634,0.13761864400534438,0.1431087766843262,0.14026431689607163,0.0027432663287673873,4,0.28940873938526585,0.33017576001458215,0.309792249699924,0.020383510314658154,0.22871664548919948,0.2390710382513661,0.2337063857801185,0.005173801560029381,2,0.39207650273224043,0.36594663278271916,0.3790115677574798,0.013064934974760634,0.16375854210931823,0.17664923883714148,0.16997051709599803,0.006441121982929503,4,0.31845005408586463,0.29772654098855517,0.3080882975372099,0.010361756548654733
3,3,3,False,train,MLP-bag_of_words_gaussian_random_projection,26.951348900794983,5.209227442741394,0.13761866092681885,0.04291355609893799,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.20838627700127066,0.21448087431693988,0.21132323897300856,0.003045300465593143,6,0.6612021857923497,0.6175349428208387,0.6393685643065942,0.021833621485755517,0.16995674620451803,0.16759690361426138,0.1688195475369289,0.0011791475903352598,3,0.661379827688438,0.6181550381169233,0.6397674329026806,0.021612394785757327,0.20838627700127066,0.21448087431693988,0.21132323897300856,0.003045300465593143,6,0.6612021857923497,0.6175349428208387,0.6393685643065942,0.021833621485755517,0.1800251935635248,0.18621973505859254,0.18301031823395905,0.003095239787305688,3,0.6435302968223969,0.6013602764932936,0.6224452866578453,0.021085010164551665
4,3,3,False,train,MLP-bag_of_words_gaussian_random_projection,40.62668526172638,0.7132350206375122,0.15584874153137207,0.011301517486572266,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.2121982210927573,0.21584699453551912,0.2139565503620803,0.0018231904240036494,5,0.907103825136612,0.8538754764930114,0.8804896508148117,0.0266141743218003,0.19133686978393777,0.1810396201335898,0.18637466652912887,0.005145248739225393,1,0.9093293739784639,0.8582493022659167,0.8837893381221903,0.025540035856273624,0.2121982210927573,0.21584699453551912,0.2139565503620803,0.0018231904240036494,5,0.907103825136612,0.8538754764930114,0.8804896508148117,0.0266141743218003,0.19174359802341157,0.19478930878779224,0.19321131380980172,0.0015218568066809291,2,0.9046560921594592,0.8519037069005359,0.8782798995299975,0.02637619262946167
5,3,3,False,train,MLP-bag_of_words_gaussian_random_projection,37.75757014751434,3.9992445707321167,0.07294797897338867,0.01199030876159668,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.21601016518424396,0.23087431693989072,0.22317314022383147,0.007427202474188038,3,0.9863387978142076,0.9758576874205845,0.9810982426173961,0.005240555196811547,0.18167640891338058,0.1906141105253853,0.1859834514281847,0.004465920465392038,2,0.9876662613342942,0.9780743392001208,0.9828703002672075,0.00479596106708674,0.21601016518424396,0.23087431693989072,0.22317314022383147,0.007427202474188038,3,0.9863387978142076,0.9758576874205845,0.9810982426173961,0.005240555196811547,0.18874369267909633,0.2076726859476643,0.19786549852017055,0.009458290519994732,1,0.9864717971988162,0.9762424944522509,0.9813571458255335,0.005114651373282653
0,3,4,False,train,MLP-bag_of_words_gaussian_random_projection,8.858360767364502,0.2301781177520752,0.03565526008605957,0.011874675750732422,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.31370038412291934,0.33604336043360433,0.3245556287030941,0.011167011131279615,3,0.34552845528455284,0.323943661971831,0.3347360586281919,0.01079239665636092,0.14679171748673947,0.17857250514159762,0.16223228449746055,0.015884025680719806,6,0.1644091000044686,0.15594267893768268,0.16017588947107564,0.004233210533392956,0.31370038412291934,0.33604336043360433,0.3245556287030941,0.011167011131279615,3,0.34552845528455284,0.323943661971831,0.3347360586281919,0.01079239665636092,0.1962279299011167,0.2253470572360741,0.21037534002172142,0.014553728856934392,6,0.2202184961049439,0.2036007850741458,0.21190964058954487,0.008308855515399047
1,3,4,False,train,MLP-bag_of_words_gaussian_random_projection,8.707636713981628,0.5146917104721069,0.10237705707550049,0.01677238941192627,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.32522407170294493,0.32791327913279134,0.32653061224489793,0.0013440648589442112,2,0.3821138211382114,0.3585147247119078,0.3703142729250596,0.011799548213151795,0.19832797622427725,0.20760279187210254,0.20283410785567624,0.0046355493618950175,5,0.2627029555515497,0.23545391926278375,0.24907843740716673,0.01362451814438298,0.32522407170294493,0.32791327913279134,0.32653061224489793,0.0013440648589442112,2,0.3821138211382114,0.3585147247119078,0.3703142729250596,0.011799548213151795,0.2437695064179303,0.24830434830683287,0.24597274098936553,0.0022665122653220764,5,0.2981761672860741,0.2726470524983877,0.2854116098922309,0.01276455739384319
2,3,4,False,train,MLP-bag_of_words_gaussian_random_projection,17.61898648738861,1.6078823804855347,0.15110552310943604,0.03959834575653076,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.323943661971831,0.33604336043360433,0.32982225148123767,0.0060474247266302196,1,0.45799457994579945,0.4673495518565941,0.4626720659011968,0.004677485955397326,0.2085342129073369,0.25236543217104823,0.2298294333264409,0.021906826852846267,4,0.3678644368474005,0.38836994628596777,0.3781171915666841,0.010252754719283635,0.323943661971831,0.33604336043360433,0.32982225148123767,0.0060474247266302196,1,0.45799457994579945,0.4673495518565941,0.4626720659011968,0.004677485955397326,0.25049623942525295,0.28483629433321545,0.2671802160691478,0.017163146488347762,4,0.39312884583138863,0.40815913820371735,0.40064399201755296,0.007515146186164362
3,3,4,False,train,MLP-bag_of_words_gaussian_random_projection,24.449329733848572,1.691571593284607,0.14801740646362305,0.03637266159057617,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.3047375160051216,0.31029810298102983,0.3074391046741277,0.0027791792728491618,4,0.6585365853658537,0.6376440460947503,0.648090315730302,0.010446269635551675,0.24431046941978313,0.25465031157137763,0.24933403986604827,0.005167849206701775,1,0.6554233039480913,0.6175500611555439,0.6364866825518176,0.018936621396273723,0.3047375160051216,0.31029810298102983,0.3074391046741277,0.0027791792728491618,4,0.6585365853658537,0.6376440460947503,0.648090315730302,0.010446269635551675,0.2673605413341548,0.2767078742148777,0.27190190516955537,0.004671793447540388,1,0.6435023429122434,0.6126995752492225,0.6281009590807329,0.015401383831510462
4,3,4,False,train,MLP-bag_of_words_gaussian_random_projection,35.11643075942993,2.7407774925231934,0.1566615104675293,0.040799856185913086,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.29449423815621,0.3089430894308943,0.3015141540487163,0.007221530416314384,5,0.907859078590786,0.8745198463508322,0.8911894624708091,0.01666961611997686,0.2327244218126057,0.25882838117441836,0.24540692478101764,0.013046749041417031,3,0.9116162114726573,0.8787874162913835,0.8952018138820204,0.016414397590636898,0.29449423815621,0.3089430894308943,0.3015141540487163,0.007221530416314384,5,0.907859078590786,0.8745198463508322,0.8911894624708091,0.01666961611997686,0.2562512369298012,0.28047020785331966,0.2680179258972512,0.012104632531062141,3,0.9063555224265647,0.8660745456121165,0.8862150340193407,0.0201404884072241
5,3,4,False,train,MLP-bag_of_words_gaussian_random_projection,34.474361538887024,0.6390987634658813,0.11323738098144531,0.021570682525634766,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.30217669654289375,0.2994579945799458,0.3008558262014483,0.0013588062154616565,6,0.981029810298103,0.9769526248399488,0.9789912175690259,0.0020385927290770822,0.25728563289727924,0.24047403726411012,0.24911778722428463,0.008402429155348985,2,0.9832525795617353,0.9787563085260593,0.9810044440438973,0.002248135517837979,0.30217669654289375,0.2994579945799458,0.3008558262014483,0.0013588062154616565,6,0.981029810298103,0.9769526248399488,0.9789912175690259,0.0020385927290770822,0.2733867754963745,0.2654717799171866,0.2695413069397974,0.003955911804576875,2,0.981062081340659,0.9769477193118835,0.9790049003262713,0.0020571810143877323
0,3,5,False,train,MLP-bag_of_words_gaussian_random_projection,6.667274117469788,0.3717390298843384,0.031130075454711914,0.007782697677612305,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.4806701030927835,0.5154777927321669,0.4976958525345622,0.017399737308163868,2,0.5195154777927322,0.509020618556701,0.5142680481747166,0.005247429618015609,0.2752389452502957,0.3109135144801363,0.29268871808622166,0.017833074806516507,6,0.316581789796227,0.2905704403340459,0.30357611506513643,0.013005674731090544,0.4806701030927835,0.5154777927321669,0.4976958525345622,0.017399737308163868,2,0.5195154777927322,0.509020618556701,0.5142680481747166,0.005247429618015609,0.34958807479313153,0.38396563134399553,0.3664034299723889,0.017184721522131408,6,0.3909941385335493,0.366731761764564,0.3788629501490567,0.012131188384492647
1,3,5,False,train,MLP-bag_of_words_gaussian_random_projection,6.756052732467651,1.3009507656097412,0.023636460304260254,0.006324410438537598,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.49226804123711343,0.5074024226110363,0.49967083607636603,0.007565404741194747,1,0.5491251682368775,0.5270618556701031,0.5380935119534903,0.011031656283387203,0.31048125964986556,0.339326037521563,0.3245903247971146,0.014418985082882528,5,0.3748840549311613,0.3564321707338724,0.3656581128325168,0.00922594209864444,0.49226804123711343,0.5074024226110363,0.49967083607636603,0.007565404741194747,1,0.5491251682368775,0.5270618556701031,0.5380935119534903,0.011031656283387203,0.37899235483412286,0.4064178591451719,0.3924071999316274,0.013709515785162675,5,0.4385890941627095,0.418418266262512,0.42850368021261076,0.010085413950098765
2,3,5,False,train,MLP-bag_of_words_gaussian_random_projection,7.5805370807647705,0.494976282119751,0.08824419975280762,0.0002913475036621094,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.47164948453608246,0.5006729475100942,0.4858459512837393,0.01450830654814959,3,0.6258411843876177,0.6069587628865979,0.6163999736371077,0.00944121075050991,0.33706092129047366,0.3704912233976098,0.3534129387135166,0.016711206081847584,4,0.537139813898332,0.4882761841141201,0.512707999006226,0.02443181489210594,0.47164948453608246,0.5006729475100942,0.4858459512837393,0.01450830654814959,3,0.6258411843876177,0.6069587628865979,0.6163999736371077,0.00944121075050991,0.3909253443888485,0.4220944243265785,0.4061713130483175,0.01558086183462277,4,0.5554808779524452,0.5235792683665115,0.5395300731594783,0.015950804792966844
3,3,5,False,train,MLP-bag_of_words_gaussian_random_projection,9.77884566783905,2.7037147283554077,0.0878591537475586,0.05068230628967285,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.46134020618556704,0.4939434724091521,0.4772876892692561,0.016297785735156937,6,0.7604306864064603,0.8041237113402062,0.7822771988733332,0.02184651246687297,0.3650015125241702,0.41731201691693165,0.39058854660173553,0.026149079250056377,3,0.7354011220813723,0.7832933260209717,0.759347224051172,0.023946101969799682,0.46134020618556704,0.4939434724091521,0.4772876892692561,0.016297785735156937,6,0.7604306864064603,0.8041237113402062,0.7822771988733332,0.02184651246687297,0.40359958817994684,0.4487851582146529,0.4257015490329993,0.022587452855071345,3,0.7358587995626333,0.7816868335779902,0.7587728165703118,0.022914017007678422
4,3,5,False,train,MLP-bag_of_words_gaussian_random_projection,27.649882316589355,2.5972321033477783,0.09962117671966553,0.01997363567352295,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.4652061855670103,0.4939434724091521,0.4792626728110599,0.014365252252676635,5,0.9663526244952894,0.9626288659793815,0.9644907452373355,0.0018618792579539467,0.39076978668045526,0.4209085874423751,0.40551180706630546,0.015065843825703118,2,0.9664437154077029,0.9640727191056562,0.9652582172566795,0.0011854981510233675,0.4652061855670103,0.4939434724091521,0.4792626728110599,0.014365252252676635,5,0.9663526244952894,0.9626288659793815,0.9644907452373355,0.0018618792579539467,0.42222952326503166,0.4506564698684086,0.43613421143245035,0.01421011875526258,2,0.9658285951232813,0.9619988511366446,0.963913723129963,0.0019148719933183567
5,3,5,False,train,MLP-bag_of_words_gaussian_random_projection,28.769253492355347,1.790464162826538,0.0715630054473877,0.024167299270629883,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.4677835051546392,0.5047106325706595,0.4858459512837393,0.018459206090394014,3,0.9946164199192463,0.9935567010309279,0.994086560475087,0.0005298594441592308,0.38798597830807324,0.44270547822853074,0.41475134265362945,0.02735329273830314,1,0.9948386281778584,0.9942905614116376,0.994564594794748,0.0002740333831103836,0.4677835051546392,0.5047106325706595,0.4858459512837393,0.018459206090394014,3,0.9946164199192463,0.9935567010309279,0.994086560475087,0.0005298594441592308,0.42276567118843733,0.46944394961287167,0.44559777182659055,0.02333363090159061,1,0.9945967583289199,0.9934408506749196,0.9940188045019198,0.000577953827000155
0,4,0,False,train,MLP-bag_of_words_gaussian_random_projection,9.763362050056458,0.9638305902481079,0.04087185859680176,0.0131988525390625,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.3473282442748092,0.37329700272479566,0.35986842105263156,0.012976778800779623,4,0.3773841961852861,0.35368956743002544,0.36553688180765576,0.011847314377630341,0.15189334865523,0.19398036872805802,0.17221694913776667,0.02103119218891058,6,0.17596983724917276,0.17014766899000666,0.1730587531195897,0.002911084129583047,0.3473282442748092,0.37329700272479566,0.35986842105263156,0.012976778800779623,4,0.3773841961852861,0.35368956743002544,0.36553688180765576,0.011847314377630341,0.21133829836434348,0.23737837190401517,0.22391291282363232,0.013012415473429384,6,0.24001521842363094,0.21579196468622408,0.2279035915549275,0.012111626868703429
1,4,0,False,train,MLP-bag_of_words_gaussian_random_projection,9.385714173316956,0.5578898191452026,0.11645960807800293,0.009580612182617188,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.361323155216285,0.4128065395095368,0.3861842105263158,0.02572662421177121,2,0.44141689373297005,0.4033078880407125,0.42236239088684124,0.01905450284612878,0.19223980053706743,0.23451716801066977,0.21265531877760963,0.021126310179241492,5,0.2546318238413044,0.21018157586473907,0.23240669985302173,0.022225123988282663,0.361323155216285,0.4128065395095368,0.3861842105263158,0.02572662421177121,2,0.44141689373297005,0.4033078880407125,0.42236239088684124,0.01905450284612878,0.2502586381729347,0.2910550104641806,0.26995899163462844,0.02038624603934535,5,0.3202732645545068,0.27299590124247336,0.2966345828984901,0.023638681656016708
2,4,0,False,train,MLP-bag_of_words_gaussian_random_projection,18.858744263648987,2.7610684633255005,0.11079347133636475,0.030292153358459473,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.356234096692112,0.4209809264305177,0.3875,0.03235446504634375,1,0.5272479564032697,0.46946564885496184,0.49835680262911575,0.028891153774153938,0.22533958070519386,0.289358389150065,0.2562539263621251,0.03199066747370852,4,0.42035434289626145,0.34036645792188847,0.38036040040907493,0.03999394248718649,0.356234096692112,0.4209809264305177,0.3875,0.03235446504634375,1,0.5272479564032697,0.46946564885496184,0.49835680262911575,0.028891153774153938,0.26710758666335466,0.32679533864165017,0.2959304879476105,0.02982640683534644,4,0.4336604526789469,0.37186104203984927,0.40276074735939804,0.030899705319548804
3,4,0,False,train,MLP-bag_of_words_gaussian_random_projection,27.794559955596924,2.136263847351074,0.13459277153015137,0.021442174911499023,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.33969465648854963,0.38419618528610355,0.3611842105263158,0.02223773988327434,3,0.7534059945504087,0.693384223918575,0.7233951092344919,0.030010885315916835,0.2611301444598489,0.29093532975721637,0.27552291157055137,0.014893869395607866,3,0.759611378679765,0.6939398876867908,0.726775633183278,0.0328357454964871,0.33969465648854963,0.38419618528610355,0.3611842105263158,0.02223773988327434,3,0.7534059945504087,0.693384223918575,0.7233951092344919,0.030010885315916835,0.28908692926964785,0.32707077147956987,0.3074291267578602,0.018980804157856492,2,0.7360357922987727,0.6678532618983819,0.7019445270985774,0.0340912652001954
4,4,0,False,train,MLP-bag_of_words_gaussian_random_projection,38.474058866500854,1.7077629566192627,0.1580488681793213,0.02921128273010254,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.33587786259541985,0.3583106267029973,0.34671052631578947,0.011209816529147645,6,0.9305177111716622,0.9312977099236641,0.9309077105476631,0.00038999937600098233,0.2672155211690224,0.29041695924266564,0.2784193735019527,0.011593928539999623,2,0.9345554827975502,0.929180569721689,0.9318680262596196,0.002687456537930566,0.33587786259541985,0.3583106267029973,0.34671052631578947,0.011209816529147645,6,0.9305177111716622,0.9312977099236641,0.9309077105476631,0.00038999937600098233,0.292194559766018,0.31871133829418336,0.30499937255527676,0.01325062844771633,3,0.9292503594096103,0.928489179423415,0.9288697694165127,0.0003805899930976464
5,4,0,False,train,MLP-bag_of_words_gaussian_random_projection,35.69366645812988,0.9141674041748047,0.06739616394042969,0.0019638538360595703,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.33969465648854963,0.37329700272479566,0.35592105263157897,0.016791338528361625,5,0.9931880108991825,0.989821882951654,0.9915049469254182,0.001683063973764276,0.27034161747351354,0.31645794053724025,0.2926109471634974,0.023044664405339903,1,0.9946529628409738,0.9919808774770608,0.9933169201590173,0.0013360426819565285,0.33969465648854963,0.37329700272479566,0.35592105263157897,0.016791338528361625,5,0.9931880108991825,0.989821882951654,0.9915049469254182,0.001683063973764276,0.2957917869232957,0.33696669866519274,0.31567493509339595,0.020575404975377232,1,0.9934607115371102,0.9901516462520217,0.991806178894566,0.001654532642544282
0,4,1,False,train,MLP-bag_of_words_gaussian_random_projection,10.657132744789124,0.4080597162246704,0.03293895721435547,0.0029785633087158203,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.10687022900763359,0.13215258855585832,0.11907894736842105,0.012633780242168716,6,0.1444141689373297,0.13231552162849872,0.1383648452829142,0.006049323654415489,0.024166315250606384,0.02596858064786572,0.025036619725335565,0.0009006052193668047,6,0.03884772229091476,0.025772333804472726,0.03231002804769374,0.006537694243221016,0.10687022900763359,0.13215258855585832,0.11907894736842105,0.012633780242168716,6,0.1444141689373297,0.13231552162849872,0.1383648452829142,0.006049323654415489,0.037541418844481415,0.043299080268890844,0.040321763242847544,0.0028771455846932025,6,0.05595255786489144,0.04218247548616383,0.04906751667552764,0.006885041189363807
1,4,1,False,train,MLP-bag_of_words_gaussian_random_projection,10.329611539840698,1.643294095993042,0.10014629364013672,0.007860898971557617,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.12340966921119594,0.15803814713896458,0.1401315789473684,0.017304104050325415,1,0.1989100817438692,0.17048346055979643,0.1846967711518328,0.014213310592036385,0.04432982946124747,0.06741797111824202,0.0554789715508751,0.011537313490781837,5,0.09840159695985796,0.06736121438037157,0.08288140567011476,0.015520191289743197,0.12340966921119594,0.15803814713896458,0.1401315789473684,0.017304104050325415,1,0.1989100817438692,0.17048346055979643,0.1846967711518328,0.014213310592036385,0.06305191821496056,0.08834687290276677,0.07526671870236172,0.012640074125668328,5,0.11755544051807423,0.09277245741522672,0.10516394896665048,0.012391491551423758
2,4,1,False,train,MLP-bag_of_words_gaussian_random_projection,18.93453824520111,1.188693642616272,0.15841078758239746,0.005269050598144531,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.11577608142493638,0.14713896457765668,0.13092105263157894,0.015672262422994705,3,0.33787465940054495,0.30661577608142493,0.3222452177409849,0.01562944165956001,0.06166743062273715,0.0778567751220319,0.06948517987437028,0.008089934022127876,4,0.2820716002958648,0.2680822195401024,0.2750769099179836,0.006994690377881196,0.11577608142493638,0.14713896457765668,0.13092105263157894,0.015672262422994705,3,0.33787465940054495,0.30661577608142493,0.3222452177409849,0.01562944165956001,0.07795955008495507,0.09930355443416466,0.0882664574483234,0.010665755303473716,4,0.2847617531670467,0.2545840715274531,0.2696729123472499,0.015088840819796806
3,4,1,False,train,MLP-bag_of_words_gaussian_random_projection,34.35793733596802,0.8543024063110352,0.23043310642242432,0.03185546398162842,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.11195928753180662,0.1362397820163488,0.12368421052631579,0.012133140931872987,4,0.5776566757493188,0.55470737913486,0.5661820274420895,0.011474648307229385,0.07633862236765011,0.09403706074136925,0.08488510510864344,0.008844039284253988,3,0.5968989937641088,0.5703857003374883,0.5836423470507985,0.013256646713310283,0.11195928753180662,0.1362397820163488,0.12368421052631579,0.012133140931872987,4,0.5776566757493188,0.55470737913486,0.5661820274420895,0.011474648307229385,0.08943027214176075,0.10760013921651926,0.0982044053212823,0.009079615659054841,3,0.56487767096675,0.5362337455510027,0.5505557082588763,0.01432196270787367
4,4,1,False,train,MLP-bag_of_words_gaussian_random_projection,39.49980175495148,3.545124650001526,0.17803823947906494,0.04453146457672119,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.10941475826972011,0.13215258855585832,0.12039473684210526,0.011362260332974713,5,0.8569482288828338,0.8206106870229007,0.8387794579528673,0.01816877092996655,0.08335403254526765,0.1022712049677659,0.09248903554402667,0.009453049614818845,2,0.8751597929928757,0.8418813213203985,0.8585205571566371,0.01663923583623861,0.10941475826972011,0.13215258855585832,0.12039473684210526,0.011362260332974713,5,0.8569482288828338,0.8206106870229007,0.8387794579528673,0.01816877092996655,0.09253293151714138,0.11396438508328818,0.10288206764710964,0.010709454317682696,2,0.8578985841781235,0.8199102048768622,0.8389043945274928,0.018994189650630655
5,4,1,False,train,MLP-bag_of_words_gaussian_random_projection,36.341617465019226,0.9806972742080688,0.09504961967468262,0.03660845756530762,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.12213740458015267,0.14577656675749318,0.13355263157894737,0.011812662480645608,2,0.9495912806539509,0.950381679389313,0.949986480021632,0.0003951993676810095,0.09463604716774904,0.1317193840934606,0.11254339539371763,0.01853081507175375,1,0.9695781924529887,0.9800744612850487,0.9748263268690187,0.005248134416030004,0.12213740458015267,0.14577656675749318,0.13355263157894737,0.011812662480645608,2,0.9495912806539509,0.950381679389313,0.949986480021632,0.0003951993676810095,0.10240649532520163,0.1310822749967567,0.11625387840343941,0.014329497132268831,1,0.9541499656228126,0.9601016124644396,0.9571257890436261,0.0029758234208134837
0,4,2,False,train,MLP-bag_of_words_gaussian_random_projection,10.377191305160522,1.870530605316162,0.07419312000274658,0.012463927268981934,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.11704834605597965,0.11171662125340599,0.11447368421052631,0.002664301935068628,6,0.14168937329700274,0.12086513994910941,0.13127725662305606,0.010412116673946661,0.025346938735498155,0.03000190916703059,0.02759479945704079,0.002326122819098329,6,0.03360910278601147,0.028906983994805534,0.0312580433904085,0.0023510593956029696,0.11704834605597965,0.11171662125340599,0.11447368421052631,0.002664301935068628,6,0.14168937329700274,0.12086513994910941,0.13127725662305606,0.010412116673946661,0.040522809873338096,0.04596632398598327,0.04315145418826017,0.0027201638720912896,6,0.052616074348140945,0.04618959163661738,0.04940283299237916,0.0032132413557617832
1,4,2,False,train,MLP-bag_of_words_gaussian_random_projection,10.351998805999756,0.4241487979888916,0.08494937419891357,0.011914610862731934,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.11959287531806616,0.14305177111716622,0.13092105263157894,0.011722582051111432,1,0.20572207084468666,0.18447837150127228,0.19510022117297948,0.010621849671707193,0.04234875346321843,0.05744049665953508,0.04963647682249239,0.00754145461185396,5,0.1088439823819017,0.08777951454116269,0.09831174846153219,0.010532233920369505,0.11959287531806616,0.14305177111716622,0.13092105263157894,0.011722582051111432,1,0.20572207084468666,0.18447837150127228,0.19510022117297948,0.010621849671707193,0.061851233361830266,0.07925286148463215,0.07025438799481486,0.008695721027939385,5,0.12198637429517634,0.10658064253045775,0.11428350841281704,0.007702865882359293
